Name	Taxon ID	Assembly	Accession					
Cryptococcus neoformans var. grubii MW-RSA1955	1230066	Cryp_neof_MW_RSA1955_V1	GCA_002222455	TRUE	Cryptococcus_neoformans_var_grubii_mw_rsa1955	GCA_002222455	Cryp_neof_MW_RSA1955_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_mw_rsa1955_gca_002222455/pep/Cryptococcus_neoformans_var_grubii_mw_rsa1955_gca_002222455.Cryp_neof_MW_RSA1955_V1.pep.all.fa.gz
Cryptococcus neoformans var. grubii MW-RSA36	1230062	Cryp_neof_MW_RSA36_V1	GCA_002222395	TRUE	Cryptococcus_neoformans_var_grubii_mw_rsa36	GCA_002222395	Cryp_neof_MW_RSA36_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_mw_rsa36_gca_002222395/pep/Cryptococcus_neoformans_var_grubii_mw_rsa36_gca_002222395.Cryp_neof_MW_RSA36_V1.pep.all.fa.gz
Cryptococcus neoformans var. grubii MW-RSA852	1230069	Cryp_neof_MW_RSA852_V1	GCA_002220035	TRUE	Cryptococcus_neoformans_var_grubii_mw_rsa852	GCA_002220035	Cryp_neof_MW_RSA852_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_mw_rsa852_gca_002220035/pep/Cryptococcus_neoformans_var_grubii_mw_rsa852_gca_002220035.Cryp_neof_MW_RSA852_V1.pep.all.fa.gz
Cryptococcus neoformans var. grubii Th84	1230067	Cryp_neof_Th84_V1	GCA_002222315	TRUE	Cryptococcus_neoformans_var_grubii_th84	GCA_002222315	Cryp_neof_Th84_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_th84_gca_002222315/pep/Cryptococcus_neoformans_var_grubii_th84_gca_002222315.Cryp_neof_Th84_V1.pep.all.fa.gz
Cryptococcus neoformans var. grubii Tu259-1	1230072	Cryp_neof_Tu259_1_V1	GCA_002222325	TRUE	Cryptococcus_neoformans_var_grubii_tu259_1	GCA_002222325	Cryp_neof_Tu259_1_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_tu259_1_gca_002222325/pep/Cryptococcus_neoformans_var_grubii_tu259_1_gca_002222325.Cryp_neof_Tu259_1_V1.pep.all.fa.gz
Cryptococcus neoformans var. grubii Tu401-1	1230077	Cryp_neof_Tu401_1_V1	GCA_002222475	TRUE	Cryptococcus_neoformans_var_grubii_tu401_1	GCA_002222475	Cryp_neof_Tu401_1_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_tu401_1_gca_002222475/pep/Cryptococcus_neoformans_var_grubii_tu401_1_gca_002222475.Cryp_neof_Tu401_1_V1.pep.all.fa.gz
Cryptococcus neoformans var. grubii Ze90-1	1230078	Cryp_neof_Ze90_1_V1	GCA_002222385	TRUE	Cryptococcus_neoformans_var_grubii_ze90_1	GCA_002222385	Cryp_neof_Ze90_1_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_ze90_1_gca_002222385/pep/Cryptococcus_neoformans_var_grubii_ze90_1_gca_002222385.Cryp_neof_Ze90_1_V1.pep.all.fa.gz
Cryptococcus neoformans var. grubii c45	1230068	Cryp_neof_C45_V1	GCA_002215855	TRUE	Cryptococcus_neoformans_var_grubii_c45	GCA_002215855	Cryp_neof_C45_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_c45_gca_002215855/pep/Cryptococcus_neoformans_var_grubii_c45_gca_002215855.Cryp_neof_C45_V1.pep.all.fa.gz
Cryptococcus neoformans var. grubii c8	1230063	Cryp_neof_C8_V1	GCA_002222405	TRUE	Cryptococcus_neoformans_var_grubii_c8	GCA_002222405	Cryp_neof_C8_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_c8_gca_002222405/pep/Cryptococcus_neoformans_var_grubii_c8_gca_002222405.Cryp_neof_C8_V1.pep.all.fa.gz
Cryptococcus neoformans var. grubii str. CCTP51	178876	Cryp_neof_grubii_cng10_V1	GCA_002217545	TRUE	Cryptococcus_neoformans_var_grubii	GCA_002217545	Cryp_neof_grubii_cng10_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002217545/pep/Cryptococcus_neoformans_var_grubii_gca_002217545.Cryp_neof_grubii_cng10_V1.pep.all.fa.gz
Cryptococcus neoformans var. grubii str. CM20	178876	Cryp_neof_grubii_cng5_V1	GCA_002222115	TRUE	Cryptococcus_neoformans_var_grubii	GCA_002222115	Cryp_neof_grubii_cng5_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222115/pep/Cryptococcus_neoformans_var_grubii_gca_002222115.Cryp_neof_grubii_cng5_V1.pep.all.fa.gz
Cryptococcus neoformans var. grubii str. CM24	178876	Cryp_neof_grubii_cng6_V1	GCA_002222145	TRUE	Cryptococcus_neoformans_var_grubii	GCA_002222145	Cryp_neof_grubii_cng6_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222145/pep/Cryptococcus_neoformans_var_grubii_gca_002222145.Cryp_neof_grubii_cng6_V1.pep.all.fa.gz
Cryptococcus neoformans var. grubii str. CM36	178876	Cryp_neof_grubii_cng2_V1	GCA_002222245	TRUE	Cryptococcus_neoformans_var_grubii	GCA_002222245	Cryp_neof_grubii_cng2_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222245/pep/Cryptococcus_neoformans_var_grubii_gca_002222245.Cryp_neof_grubii_cng2_V1.pep.all.fa.gz
Cryptococcus neoformans var. grubii str. CM50	178876	Cryp_neof_grubii_cng1_V1	GCA_002222135	TRUE	Cryptococcus_neoformans_var_grubii	GCA_002222135	Cryp_neof_grubii_cng1_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222135/pep/Cryptococcus_neoformans_var_grubii_gca_002222135.Cryp_neof_grubii_cng1_V1.pep.all.fa.gz
Cryptococcus neoformans var. grubii str. CM52	178876	Cryp_neof_grubii_cng3_V1	GCA_002222165	TRUE	Cryptococcus_neoformans_var_grubii	GCA_002222165	Cryp_neof_grubii_cng3_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222165/pep/Cryptococcus_neoformans_var_grubii_gca_002222165.Cryp_neof_grubii_cng3_V1.pep.all.fa.gz
Cryptococcus neoformans var. grubii str. CM64	178876	Cryp_neof_grubii_cng4_V1	GCA_002222025	TRUE	Cryptococcus_neoformans_var_grubii	GCA_002222025	Cryp_neof_grubii_cng4_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222025/pep/Cryptococcus_neoformans_var_grubii_gca_002222025.Cryp_neof_grubii_cng4_V1.pep.all.fa.gz
Cryptococcus neoformans var. grubii str. KN99	178876	ASM221672v1	GCA_002216725	TRUE	Cryptococcus_neoformans_var_grubii	GCA_002216725	ASM221672v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002216725/pep/Cryptococcus_neoformans_var_grubii_gca_002216725.ASM221672v1.pep.all.fa.gz
Cryptococcus neoformans var. grubii str. RCT21	178876	Cryp_neof_grubii_cng11_V1	GCA_002222155	TRUE	Cryptococcus_neoformans_var_grubii	GCA_002222155	Cryp_neof_grubii_cng11_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222155/pep/Cryptococcus_neoformans_var_grubii_gca_002222155.Cryp_neof_grubii_cng11_V1.pep.all.fa.gz
Cryptococcus neoformans var. grubii str. RCT54	178876	Cryp_neof_grubii_cng8_V1	GCA_002222015	TRUE	Cryptococcus_neoformans_var_grubii	GCA_002222015	Cryp_neof_grubii_cng8_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222015/pep/Cryptococcus_neoformans_var_grubii_gca_002222015.Cryp_neof_grubii_cng8_V1.pep.all.fa.gz
Cryptococcus neoformans var. grubii str. RCT6	178876	Cryp_neof_grubii_cng7_V1	GCA_002222095	TRUE	Cryptococcus_neoformans_var_grubii	GCA_002222095	Cryp_neof_grubii_cng7_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002222095/pep/Cryptococcus_neoformans_var_grubii_gca_002222095.Cryp_neof_grubii_cng7_V1.pep.all.fa.gz
Cryptococcus neoformans var. grubii str. V2	178876	Cneo_seroA_V2	GCA_002215755	TRUE	Cryptococcus_neoformans_var_grubii	GCA_002215755	Cneo_seroA_V2	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002215755/pep/Cryptococcus_neoformans_var_grubii_gca_002215755.Cneo_seroA_V2.pep.all.fa.gz
Cryptococcus neoformans var. grubii str. WM-1408	178876	Cneo_seroA_WM1408	GCA_002220045	TRUE	Cryptococcus_neoformans_var_grubii	GCA_002220045	Cneo_seroA_WM1408	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_gca_002220045/pep/Cryptococcus_neoformans_var_grubii_gca_002220045.Cneo_seroA_WM1408.pep.all.fa.gz
Cryptococcus neoformans var. neoformans B-3501A	283643	ASM14938v1	GCA_000149385	TRUE	Cryptococcus_neoformans_var_neoformans_b_3501a	GCA_000149385	ASM14938v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_neoformans_b_3501a_gca_000149385/pep/Cryptococcus_neoformans_var_neoformans_b_3501a_gca_000149385.ASM14938v1.pep.all.fa.gz
Cryptococcus neoformans var. neoformans JEC21	214684	ASM9104v1	GCA_000091045	TRUE	Cryptococcus_neoformans		ASM9104v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/cryptococcus_neoformans/pep/Cryptococcus_neoformans.ASM9104v1.pep.all.fa.gz
Cutaneotrichosporon oleaginosum str. IBC0246	879819	Triol1	GCA_001027345	TRUE	Cutaneotrichosporon_oleaginosum	GCA_001027345	Triol1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cutaneotrichosporon_oleaginosum_gca_001027345/pep/Cutaneotrichosporon_oleaginosum_gca_001027345.Triol1.pep.all.fa.gz
Cyberlindnera fabianii str. 65	36022	ASM198330v1	GCA_001983305	TRUE	Cyberlindnera_fabianii	GCA_001983305	ASM198330v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/cyberlindnera_fabianii_gca_001983305/pep/Cyberlindnera_fabianii_gca_001983305.ASM198330v1.pep.all.fa.gz
Cyberlindnera fabianii str. YJS4271	36022	ASM320585v1	GCA_003205855	TRUE	Cyberlindnera_fabianii	GCA_003205855	ASM320585v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/cyberlindnera_fabianii_gca_003205855/pep/Cyberlindnera_fabianii_gca_003205855.ASM320585v1.pep.all.fa.gz
Cyberlindnera jadinii NRRL Y-1542	983966	Cybja1	GCA_001661405	TRUE	Cyberlindnera_jadinii_nrrl_y_1542	GCA_001661405	Cybja1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/cyberlindnera_jadinii_nrrl_y_1542_gca_001661405/pep/Cyberlindnera_jadinii_nrrl_y_1542_gca_001661405.Cybja1.pep.all.fa.gz
Cyberlindnera jadinii str. CBS1600	4903	cj1	GCA_001245095	TRUE	Cyberlindnera_jadinii	GCA_001245095	cj1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/cyberlindnera_jadinii_gca_001245095/pep/Cyberlindnera_jadinii_gca_001245095.cj1.pep.all.fa.gz
Cylindrobasidium torrendii FP15055 ss-10	1314674	Cylto1	GCA_000934385	TRUE	Cylindrobasidium_torrendii_fp15055_ss_10	GCA_000934385	Cylto1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/cylindrobasidium_torrendii_fp15055_ss_10_gca_000934385/pep/Cylindrobasidium_torrendii_fp15055_ss_10_gca_000934385.Cylto1.pep.all.fa.gz
Cyphellophora europaea CBS 101466	1220924	Phia_euro_CBS_101466_V1	GCA_000365145	TRUE	Cyphellophora_europaea_cbs_101466	GCA_000365145	Phia_euro_CBS_101466_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/cyphellophora_europaea_cbs_101466_gca_000365145/pep/Cyphellophora_europaea_cbs_101466_gca_000365145.Phia_euro_CBS_101466_V1.pep.all.fa.gz
Dacryopinax primogenitus str. DJM-731 SS1	1858805	Dacryopinax_sp._DJM_731_SSP1_v1.0	GCA_000292625	TRUE	Dacryopinax_primogenitus	GCA_000292625	Dacryopinax_sp._DJM_731_SSP1_v1.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/dacryopinax_primogenitus_gca_000292625/pep/Dacryopinax_primogenitus_gca_000292625.Dacryopinax_sp._DJM_731_SSP1_v1.0.pep.all.fa.gz
Dactylellina haptotyla CBS 200.50	1284197	MHA_v2	GCA_000441935	TRUE	Dactylellina_haptotyla_cbs_200_50	GCA_000441935	MHA_v2	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/dactylellina_haptotyla_cbs_200_50_gca_000441935/pep/Dactylellina_haptotyla_cbs_200_50_gca_000441935.MHA_v2.pep.all.fa.gz
Daedalea quercina L-15889	1314783	Daequ1	GCA_001632345	TRUE	Daedalea_quercina_l_15889	GCA_001632345	Daequ1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/daedalea_quercina_l_15889_gca_001632345/pep/Daedalea_quercina_l_15889_gca_001632345.Daequ1.pep.all.fa.gz
Daldinia sp. EC12	1001832	DalEC12_v.1.0	GCA_002120325	TRUE	Daldinia_sp_ec12	GCA_002120325	DalEC12_v.1.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/daldinia_sp_ec12_gca_002120325/pep/Daldinia_sp_ec12_gca_002120325.DalEC12_v.1.0.pep.all.fa.gz
Debaryomyces fabryi str. CBS 789	58627	debFab1.0	GCA_001447935	TRUE	Debaryomyces_fabryi	GCA_001447935	debFab1.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/debaryomyces_fabryi_gca_001447935/pep/Debaryomyces_fabryi_gca_001447935.debFab1.0.pep.all.fa.gz
Debaryomyces hansenii CBS767	284592	ASM644v2	GCA_000006445	TRUE	Debaryomyces_hansenii_cbs767	GCA_000006445	ASM644v2	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/debaryomyces_hansenii_cbs767_gca_000006445/pep/Debaryomyces_hansenii_cbs767_gca_000006445.ASM644v2.pep.all.fa.gz
Diaporthe ampelina	1214573	UCDDA912v1.0	GCA_001006365	TRUE	Diaporthe_ampelina	GCA_001006365	UCDDA912v1.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota2_collection/diaporthe_ampelina_gca_001006365/pep/Diaporthe_ampelina_gca_001006365.UCDDA912v1.0.pep.all.fa.gz
Diaporthe helianthi str. 7/96	158607	DHEL01v2	GCA_001702395	TRUE	Diaporthe_helianthi	GCA_001702395	DHEL01v2	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/diaporthe_helianthi_gca_001702395/pep/Diaporthe_helianthi_gca_001702395.DHEL01v2.pep.all.fa.gz
Dichomitus squalens LYAD-421 SS1	732165	Dichomitus_squalens_v1.0	GCA_000275845	TRUE	Dichomitus_squalens_lyad_421_ss1	GCA_000275845	Dichomitus_squalens_v1.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/dichomitus_squalens_lyad_421_ss1_gca_000275845/pep/Dichomitus_squalens_lyad_421_ss1_gca_000275845.Dichomitus_squalens_v1.0.pep.all.fa.gz
Diplocarpon rosae	946125	ASM231799v1	GCA_002317995	TRUE	Diplocarpon_rosae	GCA_002317995	ASM231799v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/diplocarpon_rosae_gca_002317995/pep/Diplocarpon_rosae_gca_002317995.ASM231799v1.pep.all.fa.gz
Diplodia corticola str. CBS 112549	236234	ASM188384v1	GCA_001883845	TRUE	Diplodia_corticola	GCA_001883845	ASM188384v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/diplodia_corticola_gca_001883845/pep/Diplodia_corticola_gca_001883845.ASM188384v1.pep.all.fa.gz
Diplodia seriata	420778	UCDDS831v0.1	GCA_001006355	TRUE	Diplodia_seriata	GCA_001006355	UCDDS831v0.1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota2_collection/diplodia_seriata_gca_001006355/pep/Diplodia_seriata_gca_001006355.UCDDS831v0.1.pep.all.fa.gz
Diplodia seriata str. F98.1	420778	Dipser_v1	GCA_001975905	TRUE	Diplodia_seriata	GCA_001975905	Dipser_v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/diplodia_seriata_gca_001975905/pep/Diplodia_seriata_gca_001975905.Dipser_v1.pep.all.fa.gz
Dothistroma septosporum	675120		GCA_000340195	TRUE	Dothistroma_septosporum	GCA_000340195		ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/dothistroma_septosporum/pep/Dothistroma_septosporum.GCA_000340195.1.pep.all.fa.gz
Drechmeria coniospora str. ARSEF 6962	98403	ASM162519v1	GCA_001625195	TRUE	Drechmeria_coniospora	GCA_001625195	ASM162519v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/drechmeria_coniospora_gca_001625195/pep/Drechmeria_coniospora_gca_001625195.ASM162519v1.pep.all.fa.gz
Drechslerella stenobrocha 248	1043628	DREv1	GCA_000525045	TRUE	Drechslerella_stenobrocha_248	GCA_000525045	DREv1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/drechslerella_stenobrocha_248_gca_000525045/pep/Drechslerella_stenobrocha_248_gca_000525045.DREv1.pep.all.fa.gz
Edhazardia aedis USNM 41457	1003232	Edha_aedis_V4b	GCA_000230595	TRUE	Edhazardia_aedis_usnm_41457	GCA_000230595	Edha_aedis_V4b	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_microsporidia1_collection/edhazardia_aedis_usnm_41457_gca_000230595/pep/Edhazardia_aedis_usnm_41457_gca_000230595.Edha_aedis_V4b.pep.all.fa.gz
Elaphomyces granulatus str. OSC145934	519963	PX439	GCA_002240705	TRUE	Elaphomyces_granulatus	GCA_002240705	PX439	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/elaphomyces_granulatus_gca_002240705/pep/Elaphomyces_granulatus_gca_002240705.PX439.pep.all.fa.gz
Elsinoe australis str. NL1	40998	ASM301379v1	GCA_003013795	TRUE	Elsinoe_australis	GCA_003013795	ASM301379v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/elsinoe_australis_gca_003013795/pep/Elsinoe_australis_gca_003013795.ASM301379v1.pep.all.fa.gz
Emergomyces pasteuriana Ep9510 str. UAMH 9510	1447872	Emmo_past_UAMH9510_V1	GCA_001883825	TRUE	Emergomyces_pasteuriana_ep9510	GCA_001883825	Emmo_past_UAMH9510_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/emergomyces_pasteuriana_ep9510_gca_001883825/pep/Emergomyces_pasteuriana_ep9510_gca_001883825.Emmo_past_UAMH9510_V1.pep.all.fa.gz
Emmonsia crescens UAMH 3008	1247875	ASM100828v1	GCA_001008285	TRUE	Emmonsia_crescens_uamh_3008	GCA_001008285	ASM100828v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota2_collection/emmonsia_crescens_uamh_3008_gca_001008285/pep/Emmonsia_crescens_uamh_3008_gca_001008285.ASM100828v1.pep.all.fa.gz
Emmonsia crescens str. UAMH4076	73230	Emmon_cres_4076_V1	GCA_002572855	TRUE	Emmonsia_crescens	GCA_002572855	Emmon_cres_4076_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/emmonsia_crescens_gca_002572855/pep/Emmonsia_crescens_gca_002572855.Emmon_cres_4076_V1.pep.all.fa.gz
Emmonsia parva UAMH 139	1246674	ASM101475v1	GCA_001014755	TRUE	Emmonsia_parva_uamh_139	GCA_001014755	ASM101475v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota2_collection/emmonsia_parva_uamh_139_gca_001014755/pep/Emmonsia_parva_uamh_139_gca_001014755.ASM101475v1.pep.all.fa.gz
Emmonsia parva str. UAMH130	73231	Emmon_parv_130	GCA_002572885	TRUE	Emmonsia_parva	GCA_002572885	Emmon_parv_130	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/emmonsia_parva_gca_002572885/pep/Emmonsia_parva_gca_002572885.Emmon_parv_130.pep.all.fa.gz
Emmonsia sp. CAC-2015a str. CBS 136260	1658172	Emmo_afri_EA111	GCA_001660665	TRUE	Emmonsia_sp_cac_2015a	GCA_001660665	Emmo_afri_EA111	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/emmonsia_sp_cac_2015a_gca_001660665/pep/Emmonsia_sp_cac_2015a_gca_001660665.Emmo_afri_EA111.pep.all.fa.gz
Encephalitozoon cuniculi EcunIII-L	1355160	ECIIIL	GCA_001078035	TRUE	Encephalitozoon_cuniculi_ecuniii_l	GCA_001078035	ECIIIL	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_microsporidia1_collection/encephalitozoon_cuniculi_ecuniii_l_gca_001078035/pep/Encephalitozoon_cuniculi_ecuniii_l_gca_001078035.ECIIIL.pep.all.fa.gz
Encephalitozoon hellem ATCC 50504	907965	ASM27781v3	GCA_000277815	TRUE	Encephalitozoon_hellem_atcc_50504	GCA_000277815	ASM27781v3	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_microsporidia1_collection/encephalitozoon_hellem_atcc_50504_gca_000277815/pep/Encephalitozoon_hellem_atcc_50504_gca_000277815.ASM27781v3.pep.all.fa.gz
Encephalitozoon intestinalis ATCC 50506	876142	ASM14646v1	GCA_000146465	TRUE	Encephalitozoon_intestinalis_atcc_50506	GCA_000146465	ASM14646v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_microsporidia1_collection/encephalitozoon_intestinalis_atcc_50506_gca_000146465/pep/Encephalitozoon_intestinalis_atcc_50506_gca_000146465.ASM14646v1.pep.all.fa.gz
Encephalitozoon romaleae SJ-2008	1178016	ASM28003v2	GCA_000280035	TRUE	Encephalitozoon_romaleae_sj_2008	GCA_000280035	ASM28003v2	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_microsporidia1_collection/encephalitozoon_romaleae_sj_2008_gca_000280035/pep/Encephalitozoon_romaleae_sj_2008_gca_000280035.ASM28003v2.pep.all.fa.gz
Endocarpon pusillum Z07020	1263415	EPUS	GCA_000464535	TRUE	Endocarpon_pusillum_z07020	GCA_000464535	EPUS	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/endocarpon_pusillum_z07020_gca_000464535/pep/Endocarpon_pusillum_z07020_gca_000464535.EPUS.pep.all.fa.gz
Enterocytozoon bieneusi H348	481877	ASM20948v1	GCA_000209485	TRUE	Enterocytozoon_bieneusi_h348	GCA_000209485	ASM20948v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_microsporidia1_collection/enterocytozoon_bieneusi_h348_gca_000209485/pep/Enterocytozoon_bieneusi_h348_gca_000209485.ASM20948v1.pep.all.fa.gz
Enterocytozoon hepatopenaei str. TH1	646526	ASM208167v1	GCA_002081675	TRUE	Enterocytozoon_hepatopenaei	GCA_002081675	ASM208167v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_microsporidia1_collection/enterocytozoon_hepatopenaei_gca_002081675/pep/Enterocytozoon_hepatopenaei_gca_002081675.ASM208167v1.pep.all.fa.gz
Enterospora canceri str. GB1	1081671	ASM208791v1	GCA_002087915	TRUE	Enterospora_canceri	GCA_002087915	ASM208791v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_microsporidia1_collection/enterospora_canceri_gca_002087915/pep/Enterospora_canceri_gca_002087915.ASM208791v1.pep.all.fa.gz
Epicoccum nigrum str. ICMP 19927	105696	ASM211631v1	GCA_002116315	TRUE	Epicoccum_nigrum	GCA_002116315	ASM211631v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/epicoccum_nigrum_gca_002116315/pep/Epicoccum_nigrum_gca_002116315.ASM211631v1.pep.all.fa.gz
